order_id,origin_site_id,origin_name,origin_city,origin_state,origin_zip,customer_name,delivery_city,delivery_state,delivery_zip,delivery_address,order_date,delivery_due_date,total_usd,item_count,status
ORD-10484,MFG-05,West Coast DC,Los Angeles,CA,90048,Atlas Parts,Denver,CO,80280,5308 Warehouse Rd,2026-02-15,2026-02-27,8432.08,22,shipped
ORD-10485,MFG-03,Northeast Plant,Philadelphia,PA,19134,Pioneer Distribution,Austin,TX,78753,7850 Commerce Dr,2026-02-13,2026-03-03,3523.48,21,picked
ORD-10486,MFG-06,Great Lakes Plant,Detroit,MI,48269,Prime Solutions,Columbus,OH,43217,8538 Industrial Blvd,2026-02-20,2026-03-02,13466.75,18,picked
ORD-10487,MFG-02,South Central DC,Dallas,TX,75229,Fusion LLC,Dallas,TX,75213,5557 Commerce Dr,2026-02-25,2026-03-02,14338.89,6,shipped
ORD-10488,MFG-05,West Coast DC,Los Angeles,CA,90050,Central Distribution,Los Angeles,CA,90044,6781 Main St,2026-02-18,2026-03-02,11379.87,12,delivered
ORD-10489,MFG-05,West Coast DC,Los Angeles,CA,90032,Sterling Corp,Houston,TX,77057,613 Warehouse Rd,2026-02-15,2026-02-28,12723.97,15,delivered
ORD-10490,MFG-04,Southeast Plant,Atlanta,GA,30353,Pacific Co,Seattle,WA,98177,5085 Warehouse Rd,2026-02-16,2026-02-28,20580.14,4,delivered
ORD-10491,MFG-01,Midwest Plant,Chicago,IL,60668,Prime Supply,Fort Worth,TX,76176,1898 Main St,2026-02-14,2026-02-28,21225.88,22,delivered
ORD-10492,MFG-01,Midwest Plant,Chicago,IL,60623,Central Group,Denver,CO,80294,5120 Main St,2026-02-20,2026-03-02,22319.57,21,shipped
ORD-10493,MFG-05,West Coast DC,Los Angeles,CA,90078,Crown Distribution,Austin,TX,78766,1928 Industrial Blvd,2026-02-16,2026-02-27,2994.34,9,delivered
ORD-10494,MFG-02,South Central DC,Dallas,TX,75236,Metro LLC,Boston,MA,02154,9001 Industrial Blvd,2026-02-16,2026-02-28,20129.47,23,delivered
ORD-10495,MFG-05,West Coast DC,Los Angeles,CA,90088,Apex Inc,Austin,TX,78779,7269 Main St,2026-02-13,2026-02-27,22596.82,16,open
ORD-10496,MFG-02,South Central DC,Dallas,TX,75264,Central Distribution,Fort Worth,TX,76132,9767 Parkway,2026-02-23,2026-03-02,8987.26,20,shipped
ORD-10497,MFG-02,South Central DC,Dallas,TX,75269,Pioneer Supply,Nashville,TN,37226,1523 Warehouse Rd,2026-02-24,2026-03-03,11471.27,4,delivered
ORD-10498,MFG-04,Southeast Plant,Atlanta,GA,30338,Prime Supply,Phoenix,AZ,85088,4228 Industrial Blvd,2026-02-17,2026-03-01,22944.02,23,shipped
ORD-10499,MFG-08,Pacific Northwest DC,Seattle,WA,98113,Atlas Corp,Chicago,IL,60670,1850 Industrial Blvd,2026-02-24,2026-03-01,7164.1,6,shipped
ORD-10500,MFG-02,South Central DC,Dallas,TX,75261,United Materials,Houston,TX,77051,9112 Highway 10,2026-02-20,2026-02-27,11605.23,18,delivered
ORD-10501,MFG-03,Northeast Plant,Philadelphia,PA,19171,United Corp,Fort Worth,TX,76118,5583 Oak Ave,2026-02-23,2026-03-03,14245.2,14,shipped
ORD-10502,MFG-02,South Central DC,Dallas,TX,75283,First Services,Seattle,WA,98124,9703 Parkway,2026-02-20,2026-03-01,2576.7,18,shipped
ORD-10503,MFG-02,South Central DC,Dallas,TX,75286,Premier Co,Houston,TX,77097,9772 Warehouse Rd,2026-02-22,2026-03-03,12433.23,11,delivered
ORD-10504,MFG-03,Northeast Plant,Philadelphia,PA,19184,Central Solutions,New York,NY,10028,2445 Commerce Dr,2026-02-20,2026-03-02,15446.97,13,shipped
ORD-10505,MFG-05,West Coast DC,Los Angeles,CA,90082,Pacific Group,San Jose,CA,95165,5641 Main St,2026-02-13,2026-03-02,24662.58,20,shipped
ORD-10506,MFG-01,Midwest Plant,Chicago,IL,60657,United Services,Boston,MA,02116,14 Highway 10,2026-02-21,2026-03-02,21552.01,4,delivered
ORD-10507,MFG-07,Southwest Plant,Phoenix,AZ,85090,Crown Services,Austin,TX,78758,6653 Commerce Dr,2026-02-18,2026-03-01,4459.24,22,confirmed
ORD-10508,MFG-06,Great Lakes Plant,Detroit,MI,48263,Horizon Services,Phoenix,AZ,85046,2057 Oak Ave,2026-02-14,2026-02-27,540.34,21,delivered
ORD-10509,MFG-03,Northeast Plant,Philadelphia,PA,19120,Crown Supply,Phoenix,AZ,85092,6814 Warehouse Rd,2026-02-23,2026-03-01,4617.96,20,delivered
ORD-10510,MFG-07,Southwest Plant,Phoenix,AZ,85055,Vertex Distribution,San Diego,CA,92133,6960 Parkway,2026-02-25,2026-02-27,6033.24,24,delivered
ORD-10511,MFG-06,Great Lakes Plant,Detroit,MI,48214,Pacific Distribution,Los Angeles,CA,90082,7918 Highway 10,2026-02-15,2026-03-01,12116.09,19,delivered
ORD-10512,MFG-05,West Coast DC,Los Angeles,CA,90069,Premier Distribution,Denver,CO,80220,8575 Parkway,2026-02-18,2026-02-27,15821.97,16,delivered
ORD-10513,MFG-05,West Coast DC,Los Angeles,CA,90088,Prime Services,Los Angeles,CA,90053,8766 Warehouse Rd,2026-02-24,2026-02-27,12889.68,15,shipped
ORD-10514,MFG-06,Great Lakes Plant,Detroit,MI,48247,Horizon Materials,San Jose,CA,95131,579 Highway 10,2026-02-20,2026-03-04,19657.79,24,shipped
ORD-10515,MFG-01,Midwest Plant,Chicago,IL,60694,National Group,San Jose,CA,95189,448 Industrial Blvd,2026-02-15,2026-03-01,12714.06,5,delivered
ORD-10516,MFG-03,Northeast Plant,Philadelphia,PA,19188,Pacific Supply,Dallas,TX,75245,4210 Main St,2026-02-15,2026-03-03,4489.15,20,delivered
ORD-10517,MFG-06,Great Lakes Plant,Detroit,MI,48232,Pacific Materials,Dallas,TX,75299,3870 Commerce Dr,2026-02-25,2026-02-28,8669.77,2,confirmed
ORD-10518,MFG-08,Pacific Northwest DC,Seattle,WA,98162,Summit Group,Fort Worth,TX,76140,7212 Highway 10,2026-02-17,2026-03-02,14507.27,7,delivered
ORD-10519,MFG-02,South Central DC,Dallas,TX,75216,United Services,Philadelphia,PA,19169,6534 Commerce Dr,2026-02-24,2026-02-28,23714.06,24,delivered
ORD-10520,MFG-07,Southwest Plant,Phoenix,AZ,85070,Prime Distribution,Dallas,TX,75228,8691 Warehouse Rd,2026-02-13,2026-03-01,23191.48,10,shipped
ORD-10521,MFG-01,Midwest Plant,Chicago,IL,60622,National Supplies,Boston,MA,02191,5798 Warehouse Rd,2026-02-19,2026-03-01,6867.6,11,delivered
ORD-10522,MFG-08,Pacific Northwest DC,Seattle,WA,98196,Prime Distribution,San Diego,CA,92196,9646 Warehouse Rd,2026-02-25,2026-02-28,16991.3,11,delivered
ORD-10523,MFG-01,Midwest Plant,Chicago,IL,60696,First Group,New York,NY,10018,196 Commerce Dr,2026-02-25,2026-02-27,17184.66,4,shipped
ORD-10524,MFG-04,Southeast Plant,Atlanta,GA,30314,Global LLC,New York,NY,10089,1507 Main St,2026-02-18,2026-03-04,16006.36,20,delivered
ORD-10525,MFG-03,Northeast Plant,Philadelphia,PA,19158,Pioneer Group,Nashville,TN,37233,1817 Highway 10,2026-02-19,2026-02-28,11753.85,10,delivered
ORD-10526,MFG-07,Southwest Plant,Phoenix,AZ,85098,Summit Group,Austin,TX,78742,2654 Warehouse Rd,2026-02-19,2026-02-27,9662.56,2,shipped
ORD-10527,MFG-05,West Coast DC,Los Angeles,CA,90032,Crown Services,Charlotte,NC,28218,8057 Oak Ave,2026-02-22,2026-03-02,16190.26,6,confirmed
ORD-10528,MFG-04,Southeast Plant,Atlanta,GA,30388,Pioneer Inc,Houston,TX,77066,4244 Main St,2026-02-14,2026-02-27,14347.91,3,shipped
ORD-10529,MFG-08,Pacific Northwest DC,Seattle,WA,98129,Horizon Supply,New York,NY,10014,6398 Industrial Blvd,2026-02-21,2026-02-27,14429.81,13,delivered
ORD-10530,MFG-07,Southwest Plant,Phoenix,AZ,85061,Elite Solutions,Chicago,IL,60679,3701 Main St,2026-02-24,2026-03-01,14246.01,4,delivered
ORD-10531,MFG-05,West Coast DC,Los Angeles,CA,90061,First Co,Los Angeles,CA,90090,1486 Industrial Blvd,2026-02-21,2026-03-02,21053.36,3,delivered
ORD-10532,MFG-03,Northeast Plant,Philadelphia,PA,19180,Premier Supply,Los Angeles,CA,90059,3130 Industrial Blvd,2026-02-22,2026-03-03,15820.83,4,shipped
ORD-10533,MFG-04,Southeast Plant,Atlanta,GA,30327,First Supply,Los Angeles,CA,90034,416 Highway 10,2026-02-18,2026-03-02,9810.87,16,delivered
ORD-10534,MFG-08,Pacific Northwest DC,Seattle,WA,98112,Sterling Supply,Los Angeles,CA,90053,919 Industrial Blvd,2026-02-14,2026-03-03,3086.95,13,delivered
ORD-10535,MFG-03,Northeast Plant,Philadelphia,PA,19184,Fusion Inc,San Diego,CA,92119,605 Highway 10,2026-02-24,2026-02-27,623.72,21,delivered
ORD-10536,MFG-04,Southeast Plant,Atlanta,GA,30399,Atlas LLC,Phoenix,AZ,85011,2823 Highway 10,2026-02-20,2026-02-27,11486.19,4,picked
ORD-10537,MFG-02,South Central DC,Dallas,TX,75224,Apex Solutions,Seattle,WA,98186,3614 Main St,2026-02-17,2026-03-03,8532.98,14,delivered
ORD-10538,MFG-02,South Central DC,Dallas,TX,75297,Global Group,Nashville,TN,37279,2251 Industrial Blvd,2026-02-18,2026-03-04,14888.17,2,shipped
ORD-10539,MFG-03,Northeast Plant,Philadelphia,PA,19163,Global Supplies,Philadelphia,PA,19199,6061 Parkway,2026-02-23,2026-02-28,23153.04,8,open
ORD-10540,MFG-03,Northeast Plant,Philadelphia,PA,19112,Vertex Supply,Seattle,WA,98120,105 Main St,2026-02-15,2026-02-28,16346.13,23,delivered
ORD-10541,MFG-03,Northeast Plant,Philadelphia,PA,19136,Summit Materials,Phoenix,AZ,85091,4440 Parkway,2026-02-23,2026-03-01,23461.53,8,delivered
ORD-10542,MFG-08,Pacific Northwest DC,Seattle,WA,98188,Sterling LLC,Chicago,IL,60690,4935 Industrial Blvd,2026-02-13,2026-03-01,6005.63,18,confirmed
ORD-10543,MFG-06,Great Lakes Plant,Detroit,MI,48279,Pacific Supply,Denver,CO,80238,7606 Warehouse Rd,2026-02-18,2026-03-02,1468.77,9,confirmed
ORD-10544,MFG-08,Pacific Northwest DC,Seattle,WA,98132,Fusion Supply,Philadelphia,PA,19195,707 Main St,2026-02-21,2026-03-02,5358.31,10,shipped
ORD-10545,MFG-01,Midwest Plant,Chicago,IL,60623,United Supply,Los Angeles,CA,90078,2882 Oak Ave,2026-02-13,2026-03-03,12945.36,16,open
ORD-10546,MFG-06,Great Lakes Plant,Detroit,MI,48263,Vertex Co,San Antonio,TX,78296,5337 Oak Ave,2026-02-15,2026-03-03,5810.38,11,picked
ORD-10547,MFG-07,Southwest Plant,Phoenix,AZ,85038,Metro Services,Chicago,IL,60670,9587 Commerce Dr,2026-02-23,2026-02-27,5521.7,5,delivered
ORD-10548,MFG-06,Great Lakes Plant,Detroit,MI,48227,National Corp,Charlotte,NC,28234,5876 Industrial Blvd,2026-02-21,2026-02-28,947.55,5,delivered
ORD-10549,MFG-02,South Central DC,Dallas,TX,75269,Fusion Corp,Charlotte,NC,28263,2805 Warehouse Rd,2026-02-18,2026-03-01,15150.35,10,delivered
ORD-10550,MFG-04,Southeast Plant,Atlanta,GA,30321,United Co,Columbus,OH,43276,8016 Warehouse Rd,2026-02-24,2026-02-28,7087.4,15,delivered
ORD-10551,MFG-06,Great Lakes Plant,Detroit,MI,48265,Horizon Distribution,Nashville,TN,37238,9696 Oak Ave,2026-02-13,2026-03-04,24507.57,14,open
ORD-10552,MFG-01,Midwest Plant,Chicago,IL,60664,Acme Services,Denver,CO,80260,7853 Warehouse Rd,2026-02-15,2026-03-03,12457.83,15,confirmed
ORD-10553,MFG-04,Southeast Plant,Atlanta,GA,30326,Pioneer Goods,Jacksonville,FL,32247,3917 Highway 10,2026-02-13,2026-02-27,16775.53,16,picked
ORD-10554,MFG-01,Midwest Plant,Chicago,IL,60668,Premier Services,Charlotte,NC,28227,6642 Oak Ave,2026-02-21,2026-03-03,11687.75,21,delivered
ORD-10555,MFG-06,Great Lakes Plant,Detroit,MI,48277,Summit Distribution,Los Angeles,CA,90047,6978 Warehouse Rd,2026-02-18,2026-02-28,2161.83,22,delivered
ORD-10556,MFG-06,Great Lakes Plant,Detroit,MI,48216,Premier Distribution,Houston,TX,77059,5990 Commerce Dr,2026-02-13,2026-03-02,9255.86,12,delivered
ORD-10557,MFG-04,Southeast Plant,Atlanta,GA,30327,Central Co,Austin,TX,78740,8842 Main St,2026-02-24,2026-03-02,23487.83,24,delivered
ORD-10558,MFG-06,Great Lakes Plant,Detroit,MI,48255,Sterling LLC,Dallas,TX,75274,6930 Industrial Blvd,2026-02-14,2026-02-27,8728.88,12,shipped
ORD-10559,MFG-08,Pacific Northwest DC,Seattle,WA,98178,Premier Services,Boston,MA,02147,7406 Parkway,2026-02-14,2026-03-01,22313.79,7,shipped
ORD-10560,MFG-03,Northeast Plant,Philadelphia,PA,19146,Acme Group,Chicago,IL,60623,2700 Industrial Blvd,2026-02-16,2026-02-27,3889.88,16,picked
ORD-10561,MFG-07,Southwest Plant,Phoenix,AZ,85097,Premier Inc,Boston,MA,02126,7765 Industrial Blvd,2026-02-23,2026-03-01,16170.41,24,shipped
ORD-10562,MFG-04,Southeast Plant,Atlanta,GA,30376,Crown Supply,Austin,TX,78762,9482 Industrial Blvd,2026-02-20,2026-03-02,14894.93,16,delivered
ORD-10563,MFG-08,Pacific Northwest DC,Seattle,WA,98148,Summit Corp,Nashville,TN,37226,5022 Oak Ave,2026-02-19,2026-03-03,12183.44,8,delivered
ORD-10564,MFG-06,Great Lakes Plant,Detroit,MI,48246,Pacific Corp,Charlotte,NC,28231,2635 Highway 10,2026-02-19,2026-03-02,24334.17,6,delivered
ORD-10565,MFG-04,Southeast Plant,Atlanta,GA,30324,Summit Solutions,Los Angeles,CA,90050,9414 Oak Ave,2026-02-19,2026-03-01,4734.74,12,delivered
ORD-10566,MFG-06,Great Lakes Plant,Detroit,MI,48228,Horizon Corp,Jacksonville,FL,32267,8846 Oak Ave,2026-02-20,2026-03-02,23022.78,4,shipped
ORD-10567,MFG-08,Pacific Northwest DC,Seattle,WA,98150,Atlas Corp,Phoenix,AZ,85010,8949 Parkway,2026-02-20,2026-03-01,22415.04,16,delivered
ORD-10568,MFG-08,Pacific Northwest DC,Seattle,WA,98153,United Supply,Houston,TX,77071,657 Oak Ave,2026-02-15,2026-03-03,766.17,10,delivered
ORD-10569,MFG-06,Great Lakes Plant,Detroit,MI,48221,Central Inc,Austin,TX,78717,9964 Highway 10,2026-02-25,2026-02-28,19564.89,8,delivered
ORD-10570,MFG-02,South Central DC,Dallas,TX,75278,Summit Solutions,Charlotte,NC,28296,1432 Parkway,2026-02-17,2026-03-01,8046.28,16,delivered
ORD-10571,MFG-07,Southwest Plant,Phoenix,AZ,85028,Crown LLC,Columbus,OH,43257,6327 Industrial Blvd,2026-02-19,2026-02-27,8881.17,12,delivered
ORD-10572,MFG-04,Southeast Plant,Atlanta,GA,30366,Atlas Parts,Columbus,OH,43266,4729 Oak Ave,2026-02-23,2026-03-03,22426.26,24,confirmed
ORD-10573,MFG-03,Northeast Plant,Philadelphia,PA,19136,National Services,San Jose,CA,95170,8607 Industrial Blvd,2026-02-22,2026-02-27,314.48,3,delivered
ORD-10574,MFG-03,Northeast Plant,Philadelphia,PA,19181,First Equipment,Charlotte,NC,28282,2244 Oak Ave,2026-02-22,2026-02-28,13913.59,10,open
ORD-10575,MFG-08,Pacific Northwest DC,Seattle,WA,98181,Horizon LLC,Charlotte,NC,28238,440 Warehouse Rd,2026-02-16,2026-02-27,7609.21,9,delivered
ORD-10576,MFG-05,West Coast DC,Los Angeles,CA,90063,Elite Supplies,Philadelphia,PA,19172,4010 Main St,2026-02-19,2026-02-27,24859.17,16,open
ORD-10577,MFG-07,Southwest Plant,Phoenix,AZ,85043,Prime Supply,Seattle,WA,98198,1960 Industrial Blvd,2026-02-13,2026-03-02,4196.75,9,open
ORD-10578,MFG-03,Northeast Plant,Philadelphia,PA,19155,Premier Distribution,Philadelphia,PA,19116,4468 Industrial Blvd,2026-02-21,2026-03-01,7352.93,2,delivered
ORD-10579,MFG-04,Southeast Plant,Atlanta,GA,30390,First Group,Philadelphia,PA,19122,9811 Warehouse Rd,2026-02-20,2026-02-28,20696.53,11,delivered
ORD-10580,MFG-06,Great Lakes Plant,Detroit,MI,48222,Horizon Services,Boston,MA,02184,5762 Warehouse Rd,2026-02-13,2026-02-27,13026.54,5,shipped
ORD-10581,MFG-06,Great Lakes Plant,Detroit,MI,48230,Sterling Distribution,Houston,TX,77037,2533 Parkway,2026-02-17,2026-02-28,15393.69,18,delivered
ORD-10582,MFG-02,South Central DC,Dallas,TX,75263,Pacific Supply,Charlotte,NC,28219,1910 Warehouse Rd,2026-02-13,2026-02-27,8803.02,16,delivered
ORD-10583,MFG-06,Great Lakes Plant,Detroit,MI,48232,Pacific LLC,San Jose,CA,95113,1944 Oak Ave,2026-02-16,2026-02-27,5780.37,23,confirmed
ORD-10584,MFG-07,Southwest Plant,Phoenix,AZ,85098,Sterling Parts,Houston,TX,77019,309 Warehouse Rd,2026-02-23,2026-03-01,5029.32,2,open
ORD-10585,MFG-08,Pacific Northwest DC,Seattle,WA,98125,Central Materials,Dallas,TX,75215,1086 Industrial Blvd,2026-02-13,2026-03-03,19591.91,4,delivered
ORD-10586,MFG-03,Northeast Plant,Philadelphia,PA,19195,Sterling Materials,Jacksonville,FL,32213,1488 Oak Ave,2026-02-19,2026-03-04,8793.74,19,picked
ORD-10587,MFG-02,South Central DC,Dallas,TX,75222,Acme LLC,Nashville,TN,37211,8665 Oak Ave,2026-02-17,2026-03-03,4418.57,10,delivered
ORD-10588,MFG-04,Southeast Plant,Atlanta,GA,30374,Vertex Co,Seattle,WA,98156,9657 Oak Ave,2026-02-15,2026-03-01,20893.34,6,delivered
ORD-10589,MFG-04,Southeast Plant,Atlanta,GA,30362,First Distribution,Houston,TX,77050,2026 Commerce Dr,2026-02-25,2026-02-27,12471.03,5,shipped
ORD-10590,MFG-01,Midwest Plant,Chicago,IL,60620,Pioneer Co,Austin,TX,78773,1896 Commerce Dr,2026-02-24,2026-02-28,18443.93,20,delivered
ORD-10591,MFG-07,Southwest Plant,Phoenix,AZ,85047,Horizon LLC,Columbus,OH,43234,1141 Warehouse Rd,2026-02-24,2026-03-03,9280.92,22,open
ORD-10592,MFG-07,Southwest Plant,Phoenix,AZ,85066,Metro LLC,Denver,CO,80294,1393 Main St,2026-02-22,2026-02-27,17421.67,13,delivered
ORD-10593,MFG-06,Great Lakes Plant,Detroit,MI,48235,National Components,Austin,TX,78735,9748 Warehouse Rd,2026-02-15,2026-03-01,20977.01,8,delivered
ORD-10594,MFG-05,West Coast DC,Los Angeles,CA,90092,Pioneer LLC,Fort Worth,TX,76155,7796 Highway 10,2026-02-22,2026-03-02,12858.65,16,confirmed
ORD-10595,MFG-02,South Central DC,Dallas,TX,75242,Premier Supply,Seattle,WA,98173,3782 Highway 10,2026-02-16,2026-03-04,2625.14,1,open
ORD-10596,MFG-01,Midwest Plant,Chicago,IL,60632,Horizon Supply,Fort Worth,TX,76187,5357 Oak Ave,2026-02-15,2026-02-28,16577.85,3,delivered
ORD-10597,MFG-04,Southeast Plant,Atlanta,GA,30347,Summit Services,Seattle,WA,98172,8271 Industrial Blvd,2026-02-21,2026-03-02,13733.51,18,delivered
ORD-10598,MFG-02,South Central DC,Dallas,TX,75259,First Corp,Charlotte,NC,28250,6166 Commerce Dr,2026-02-13,2026-03-01,4545.2,2,delivered
ORD-10599,MFG-08,Pacific Northwest DC,Seattle,WA,98165,Crown Supplies,Phoenix,AZ,85049,6375 Commerce Dr,2026-02-15,2026-03-03,16924.36,19,delivered
ORD-10600,MFG-08,Pacific Northwest DC,Seattle,WA,98181,Elite Group,Philadelphia,PA,19174,914 Commerce Dr,2026-02-25,2026-02-28,24276.14,19,delivered
ORD-10601,MFG-06,Great Lakes Plant,Detroit,MI,48217,Prime Services,New York,NY,10085,740 Oak Ave,2026-02-21,2026-03-04,20267.4,12,delivered
ORD-10602,MFG-02,South Central DC,Dallas,TX,75264,Premier LLC,Jacksonville,FL,32255,6750 Industrial Blvd,2026-02-18,2026-02-27,5980.36,8,shipped
ORD-10603,MFG-05,West Coast DC,Los Angeles,CA,90024,Sterling Services,Austin,TX,78731,323 Parkway,2026-02-13,2026-02-28,16495.53,15,shipped
ORD-10604,MFG-05,West Coast DC,Los Angeles,CA,90012,Global Co,Seattle,WA,98185,365 Industrial Blvd,2026-02-22,2026-03-01,14377.59,11,delivered
ORD-10605,MFG-06,Great Lakes Plant,Detroit,MI,48273,Premier Distribution,Denver,CO,80295,5564 Oak Ave,2026-02-20,2026-03-02,24240.28,12,picked
ORD-10606,MFG-04,Southeast Plant,Atlanta,GA,30346,Atlas LLC,Dallas,TX,75216,4872 Parkway,2026-02-18,2026-03-01,18610.77,20,confirmed
ORD-10607,MFG-06,Great Lakes Plant,Detroit,MI,48244,First Distribution,Chicago,IL,60682,8701 Commerce Dr,2026-02-18,2026-03-01,19921.95,12,delivered
ORD-10608,MFG-05,West Coast DC,Los Angeles,CA,90065,Crown Corp,Boston,MA,02150,3279 Commerce Dr,2026-02-19,2026-03-01,12956.93,20,delivered
ORD-10609,MFG-01,Midwest Plant,Chicago,IL,60690,Fusion Services,Denver,CO,80233,9452 Commerce Dr,2026-02-24,2026-02-28,23438.5,9,delivered
ORD-10610,MFG-01,Midwest Plant,Chicago,IL,60676,Vertex Services,San Antonio,TX,78256,7578 Oak Ave,2026-02-16,2026-02-28,17179.87,24,shipped
ORD-10611,MFG-06,Great Lakes Plant,Detroit,MI,48218,United LLC,San Antonio,TX,78262,4374 Warehouse Rd,2026-02-16,2026-02-28,17218.34,9,picked
ORD-10612,MFG-03,Northeast Plant,Philadelphia,PA,19134,Metro Group,New York,NY,10041,5088 Commerce Dr,2026-02-23,2026-03-01,16226.01,14,open
ORD-10613,MFG-03,Northeast Plant,Philadelphia,PA,19113,Premier Solutions,Dallas,TX,75245,9023 Oak Ave,2026-02-14,2026-03-02,12223.17,24,open
ORD-10614,MFG-05,West Coast DC,Los Angeles,CA,90018,Global Distribution,Columbus,OH,43256,1480 Commerce Dr,2026-02-16,2026-03-04,2931.52,8,delivered
ORD-10615,MFG-05,West Coast DC,Los Angeles,CA,90073,United Services,Chicago,IL,60640,9828 Main St,2026-02-20,2026-03-03,20833.5,11,delivered
ORD-10616,MFG-04,Southeast Plant,Atlanta,GA,30328,Crown Solutions,Houston,TX,77032,3508 Industrial Blvd,2026-02-22,2026-03-01,21593.06,9,open
ORD-10617,MFG-02,South Central DC,Dallas,TX,75250,First Inc,Boston,MA,02164,7781 Highway 10,2026-02-19,2026-02-28,9170.5,5,delivered
ORD-10618,MFG-01,Midwest Plant,Chicago,IL,60694,Global Distribution,Los Angeles,CA,90098,3927 Industrial Blvd,2026-02-22,2026-03-02,16027.88,10,delivered
ORD-10619,MFG-04,Southeast Plant,Atlanta,GA,30366,Metro Supply,Fort Worth,TX,76111,6439 Industrial Blvd,2026-02-15,2026-02-28,7540.96,8,delivered
ORD-10620,MFG-06,Great Lakes Plant,Detroit,MI,48292,Prime Services,Columbus,OH,43214,4490 Warehouse Rd,2026-02-24,2026-02-27,18463.01,16,delivered
ORD-10621,MFG-02,South Central DC,Dallas,TX,75230,Metro Supply,Dallas,TX,75274,1088 Industrial Blvd,2026-02-20,2026-03-01,17425.97,15,delivered
ORD-10622,MFG-03,Northeast Plant,Philadelphia,PA,19110,Pacific Goods,Fort Worth,TX,76135,5007 Industrial Blvd,2026-02-14,2026-03-02,4071.89,4,delivered
ORD-10623,MFG-07,Southwest Plant,Phoenix,AZ,85050,Metro Services,Charlotte,NC,28271,2188 Industrial Blvd,2026-02-20,2026-02-28,5086.79,10,shipped
ORD-10624,MFG-07,Southwest Plant,Phoenix,AZ,85083,Metro Inc,San Diego,CA,92112,377 Parkway,2026-02-18,2026-03-02,24357.07,3,picked
ORD-10625,MFG-07,Southwest Plant,Phoenix,AZ,85089,Sterling Services,Columbus,OH,43286,4263 Oak Ave,2026-02-21,2026-02-27,23689.0,6,confirmed
ORD-10626,MFG-08,Pacific Northwest DC,Seattle,WA,98196,Pacific Services,Seattle,WA,98125,3678 Highway 10,2026-02-17,2026-02-28,7305.86,9,shipped
ORD-10627,MFG-04,Southeast Plant,Atlanta,GA,30386,United Supplies,San Antonio,TX,78246,3103 Commerce Dr,2026-02-22,2026-02-28,865.01,5,delivered
ORD-10628,MFG-04,Southeast Plant,Atlanta,GA,30357,Apex Co,Nashville,TN,37297,7507 Main St,2026-02-24,2026-02-27,21805.37,5,delivered
ORD-10629,MFG-07,Southwest Plant,Phoenix,AZ,85064,Elite Goods,Detroit,MI,48242,1197 Main St,2026-02-14,2026-03-02,8421.63,2,picked
ORD-10630,MFG-01,Midwest Plant,Chicago,IL,60610,Crown Inc,Dallas,TX,75274,6242 Industrial Blvd,2026-02-22,2026-03-04,9366.9,22,delivered
ORD-10631,MFG-03,Northeast Plant,Philadelphia,PA,19143,Vertex Corp,Philadelphia,PA,19174,8075 Industrial Blvd,2026-02-24,2026-03-04,2377.75,5,delivered
ORD-10632,MFG-05,West Coast DC,Los Angeles,CA,90024,National Equipment,Austin,TX,78715,2096 Commerce Dr,2026-02-19,2026-03-04,9110.72,24,shipped
ORD-10633,MFG-06,Great Lakes Plant,Detroit,MI,48265,Pioneer Inc,Philadelphia,PA,19150,8050 Warehouse Rd,2026-02-16,2026-03-04,21347.89,18,delivered
ORD-10634,MFG-04,Southeast Plant,Atlanta,GA,30329,Horizon Inc,Los Angeles,CA,90039,3001 Main St,2026-02-19,2026-03-01,17693.18,6,shipped
ORD-10635,MFG-08,Pacific Northwest DC,Seattle,WA,98155,First Corp,Boston,MA,02172,7500 Commerce Dr,2026-02-16,2026-02-27,8837.67,4,picked
ORD-10636,MFG-03,Northeast Plant,Philadelphia,PA,19175,Premier Co,Dallas,TX,75282,9596 Oak Ave,2026-02-13,2026-03-02,19206.16,17,picked
ORD-10637,MFG-08,Pacific Northwest DC,Seattle,WA,98196,Global Solutions,Houston,TX,77052,426 Industrial Blvd,2026-02-15,2026-03-03,9432.92,13,delivered
ORD-10638,MFG-03,Northeast Plant,Philadelphia,PA,19113,Summit Supplies,Chicago,IL,60668,7862 Commerce Dr,2026-02-19,2026-03-02,16501.46,20,shipped
ORD-10639,MFG-06,Great Lakes Plant,Detroit,MI,48282,Crown Supplies,Phoenix,AZ,85037,798 Warehouse Rd,2026-02-19,2026-03-02,19983.95,11,delivered
ORD-10640,MFG-02,South Central DC,Dallas,TX,75261,Apex Services,Dallas,TX,75232,3934 Warehouse Rd,2026-02-22,2026-03-04,659.72,3,picked
ORD-10641,MFG-05,West Coast DC,Los Angeles,CA,90092,Fusion Corp,Phoenix,AZ,85025,4892 Commerce Dr,2026-02-23,2026-03-03,20187.88,24,shipped
ORD-10642,MFG-06,Great Lakes Plant,Detroit,MI,48295,Vertex LLC,Houston,TX,77057,8400 Oak Ave,2026-02-23,2026-03-01,11989.53,13,delivered
ORD-10643,MFG-07,Southwest Plant,Phoenix,AZ,85057,United Corp,Detroit,MI,48233,7113 Highway 10,2026-02-15,2026-03-01,12906.54,2,delivered
ORD-10644,MFG-08,Pacific Northwest DC,Seattle,WA,98177,First Co,Denver,CO,80220,4763 Commerce Dr,2026-02-14,2026-03-01,7614.77,16,delivered
